"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1955,"dynamic_unfished_spawning_biomass","all",1174094.54455713,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1956,"dynamic_unfished_spawning_biomass","all",1162051.91531861,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1957,"dynamic_unfished_spawning_biomass","all",1153091.83360432,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1958,"dynamic_unfished_spawning_biomass","all",1139679.33228708,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1959,"dynamic_unfished_spawning_biomass","all",1122884.75963226,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1960,"dynamic_unfished_spawning_biomass","all",1074688.19416444,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1961,"dynamic_unfished_spawning_biomass","all",998124.307996671,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1962,"dynamic_unfished_spawning_biomass","all",895320.329930089,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1963,"dynamic_unfished_spawning_biomass","all",764541.132577157,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1964,"dynamic_unfished_spawning_biomass","all",670654.728494623,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1965,"dynamic_unfished_spawning_biomass","all",653377.520823108,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1966,"dynamic_unfished_spawning_biomass","all",682585.456711123,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1967,"dynamic_unfished_spawning_biomass","all",679890.011389982,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1968,"dynamic_unfished_spawning_biomass","all",609670.024316441,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1969,"dynamic_unfished_spawning_biomass","all",537504.627925704,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1970,"dynamic_unfished_spawning_biomass","all",496761.409148485,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1971,"dynamic_unfished_spawning_biomass","all",467140.190472323,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1972,"dynamic_unfished_spawning_biomass","all",440727.057199817,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1973,"dynamic_unfished_spawning_biomass","all",410091.456660955,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1974,"dynamic_unfished_spawning_biomass","all",379753.478357667,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1975,"dynamic_unfished_spawning_biomass","all",361514.046098349,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1976,"dynamic_unfished_spawning_biomass","all",375272.493718698,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1977,"dynamic_unfished_spawning_biomass","all",428207.381629453,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1978,"dynamic_unfished_spawning_biomass","all",469008.337087606,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1979,"dynamic_unfished_spawning_biomass","all",453101.311956774,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1980,"dynamic_unfished_spawning_biomass","all",409457.39982226,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1981,"dynamic_unfished_spawning_biomass","all",371545.698891861,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1982,"dynamic_unfished_spawning_biomass","all",353593.488407152,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1983,"dynamic_unfished_spawning_biomass","all",362491.867691137,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1984,"dynamic_unfished_spawning_biomass","all",377141.424294612,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1985,"dynamic_unfished_spawning_biomass","all",381651.794366591,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1986,"dynamic_unfished_spawning_biomass","all",381482.825825791,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1987,"dynamic_unfished_spawning_biomass","all",381822.655973095,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1988,"dynamic_unfished_spawning_biomass","all",377504.628261306,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1989,"dynamic_unfished_spawning_biomass","all",368678.174533998,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1990,"dynamic_unfished_spawning_biomass","all",371233.775936794,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1991,"dynamic_unfished_spawning_biomass","all",394904.24259476,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1992,"dynamic_unfished_spawning_biomass","all",423035.399584848,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1993,"dynamic_unfished_spawning_biomass","all",439277.017297022,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1994,"dynamic_unfished_spawning_biomass","all",444475.3759253,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1995,"dynamic_unfished_spawning_biomass","all",458207.956498502,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1996,"dynamic_unfished_spawning_biomass","all",463714.884544649,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1997,"dynamic_unfished_spawning_biomass","all",478020.292668365,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
1998,"dynamic_unfished_spawning_biomass","all",500901.974916924,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"member-1","Member 1"
